Date,Median Sale Price,Average Sale Price,County
Jan-01,393638.73,646535.35,Fairfield
Feb-01,374604.75,652568.27,Fairfield
Mar-01,400118.38,619265.04,Fairfield
Apr-01,396878.55,617362.17,Fairfield
May-01,427616.39,613559.53,Fairfield
Jun-01,453575.49,689000.49,Fairfield
Jul-01,461675.05,698997.41,Fairfield
Aug-01,477064.22,730031.12,Fairfield
Sep-01,417937.41,612745.04,Fairfield
Oct-01,396878.55,572847.76,Fairfield
Nov-01,417937.41,572579.86,Fairfield
Dec-01,413077.67,633079.3,Fairfield
Jan-02,430506.89,633222.73,Fairfield
Feb-02,397023.02,604258.22,Fairfield
Mar-02,441668.18,684075.45,Fairfield
Apr-02,446451.59,638218,Fairfield
May-02,478340.99,740853.21,Fairfield
Jun-02,559499.52,804360.38,Fairfield
Jul-02,534147.44,828354.97,Fairfield
Aug-02,540525.32,753016.07,Fairfield
Sep-02,462396.29,696420.06,Fairfield
Oct-02,486313.34,667295.11,Fairfield
Nov-02,462396.29,678106.03,Fairfield
Dec-02,478340.99,651593.34,Fairfield
Jan-03,441877.89,680759.56,Fairfield
Feb-03,446943.51,616872.15,Fairfield
Mar-03,452009.13,615925.51,Fairfield
Apr-03,482324.92,660822.87,Fairfield
May-03,506561.96,721155.28,Fairfield
Jun-03,544748.93,753881.74,Fairfield
Jul-03,553321.52,800517.24,Fairfield
Aug-03,556438.83,839578.22,Fairfield
Sep-03,522148.48,743777.11,Fairfield
Oct-03,498768.7,727960.59,Fairfield
Nov-03,490975.43,738507.85,Fairfield
Dec-03,529941.74,751867.16,Fairfield
Jan-04,516172.46,796876.58,Fairfield
Feb-04,498713.69,781610.05,Fairfield
Mar-04,508581.69,750256.95,Fairfield
Apr-04,557162.63,879050.62,Fairfield
May-04,563994.33,882326.76,Fairfield
Jun-04,599670.95,909539.2,Fairfield
Jul-04,651288.2,926312.2,Fairfield
Aug-04,645215.58,960573.16,Fairfield
Sep-04,606123.11,890448.43,Fairfield
Oct-04,558680.79,836144.7,Fairfield
Nov-04,569307.87,840208.02,Fairfield
Dec-04,570826.02,833972.52,Fairfield
Jan-05,558113.49,866319.16,Fairfield
Feb-05,543426.29,905319.18,Fairfield
Mar-05,587487.88,869428.62,Fairfield
Apr-05,603643.8,877453.18,Fairfield
May-05,631549.47,918725.08,Fairfield
Jun-05,653580.27,990540.03,Fairfield
Jul-05,690298.26,1002138.07,Fairfield
Aug-05,675611.06,1062096.06,Fairfield
Sep-05,624205.87,942923.72,Fairfield
Oct-05,602175.08,900333.41,Fairfield
Nov-05,598503.28,885970.57,Fairfield
Dec-05,627877.67,944643.54,Fairfield
Jan-06,583378.11,907740.27,Fairfield
Feb-06,579820.93,893715.02,Fairfield
Mar-06,583378.11,905617.74,Fairfield
Apr-06,569149.38,898961.56,Fairfield
May-06,605432.65,943326.12,Fairfield
Jun-06,661636.15,1014677.43,Fairfield
Jul-06,654521.78,985408.95,Fairfield
Aug-06,633178.68,948494.82,Fairfield
Sep-06,569149.38,851809.69,Fairfield
Oct-06,583378.11,822849.24,Fairfield
Nov-06,580532.37,828167.04,Fairfield
Dec-06,562035.01,897774.53,Fairfield
Jan-07,567099.24,973922.28,Fairfield
Feb-07,575398.26,886031.48,Fairfield
Mar-07,574015.09,961757.9,Fairfield
Apr-07,610669.06,978828.05,Fairfield
May-07,627612.88,1030888.87,Fairfield
Jun-07,684668.6,1081431.18,Fairfield
Jul-07,691584.44,1105793.7,Fairfield
Aug-07,657005.22,1013358.64,Fairfield
Sep-07,553267.55,913088.37,Fairfield
Oct-07,567099.24,852946.48,Fairfield
Nov-07,591996.28,1001953.16,Fairfield
Dec-07,553267.55,871493.74,Fairfield
Jan-08,486304.36,736161.96,Fairfield
Feb-08,526274.58,862800.72,Fairfield
Mar-08,506289.47,829519.86,Fairfield
Apr-08,519612.88,873191.3,Fairfield
May-08,554253.73,875796.01,Fairfield
Jun-08,576237.36,930285.57,Fairfield
Jul-08,672832.06,958049.72,Fairfield
Aug-08,583565.23,961542.32,Fairfield
Sep-08,512951.17,756263.98,Fairfield
Oct-08,512951.17,720543.18,Fairfield
Nov-08,459657.54,675053.73,Fairfield
Dec-08,430679.13,627849.51,Fairfield
Jan-09,413868.51,617320.28,Fairfield
Feb-09,400986.8,598301.05,Fairfield
Mar-09,422372.77,687052.79,Fairfield
Apr-09,447768.6,646309.2,Fairfield
May-09,454451.71,670175.98,Fairfield
Jun-09,521282.85,762868.65,Fairfield
Jul-09,553361.79,853901.33,Fairfield
Aug-09,534649.07,817914.35,Fairfield
Sep-09,461134.82,752773.49,Fairfield
Oct-09,467817.94,765865.86,Fairfield
Nov-09,447768.6,671193.87,Fairfield
Dec-09,481184.17,734142.65,Fairfield
Jan-10,493162.56,774190.14,Fairfield
Feb-10,394530.05,637585.61,Fairfield
Mar-10,460285.05,702150.59,Fairfield
Apr-10,480011.56,794322.58,Fairfield
May-10,482641.76,762596.33,Fairfield
Jun-10,536560.86,811457.63,Fairfield
Jul-10,624672.57,1001329.21,Fairfield
Aug-10,558917.56,871444.5,Fairfield
Sep-10,486587.06,806250.18,Fairfield
Oct-10,483956.86,754519.21,Fairfield
Nov-10,486587.06,728777.29,Fairfield
Dec-10,466860.55,821922.5,Fairfield
Jan-11,468587.29,796306.21,Fairfield
Feb-11,414396.93,725002.72,Fairfield
Mar-11,443723.48,712753.68,Fairfield
Apr-11,478150.3,821677.76,Fairfield
May-11,504926.72,908453.77,Fairfield
Jun-11,567405.02,920584.14,Fairfield
Jul-11,535082.06,797564.24,Fairfield
Aug-11,531703.13,814403.12,Fairfield
Sep-11,484464.43,763204.11,Fairfield
Oct-11,383795.31,597748.56,Fairfield
Nov-11,376144.9,653940.78,Fairfield
Dec-11,401646.25,651872.19,Fairfield
Jan-12,374750.94,628277.03,Fairfield
Feb-12,370066.55,591216.8,Fairfield
Mar-12,412226.03,649021.94,Fairfield
Apr-12,424717.73,625875.57,Fairfield
May-12,455946.97,703048.67,Fairfield
Jun-12,562001.49,830398.35,Fairfield
Jul-12,530897.16,815535.44,Fairfield
Aug-12,499667.92,797630.54,Fairfield
Sep-12,455946.97,755897.75,Fairfield
Oct-12,415973.54,635706.7,Fairfield
Nov-12,443455.28,694466.96,Fairfield
Dec-12,462192.82,889637.84,Fairfield
Jan-13,369336.57,633861.01,Fairfield
Feb-13,390881.2,709663.55,Fairfield
Mar-13,400114.62,649497.82,Fairfield
Apr-13,430892.66,676173.23,Fairfield
May-13,512146.71,806876.54,Fairfield
Jun-13,554004.85,867163.49,Fairfield
Jul-13,520764.56,786180.78,Fairfield
Aug-13,501017.98,759816.78,Fairfield
Sep-13,437048.27,668987.86,Fairfield
Oct-13,395190.13,569903.15,Fairfield
Nov-13,418581.44,675809.53,Fairfield
Dec-13,429661.54,736754.41,Fairfield
Jan-14,391633.46,629996.15,Fairfield
Feb-14,363464.93,620459.37,Fairfield
Mar-14,363464.93,595636.94,Fairfield
Apr-14,426569.71,667152.96,Fairfield
May-14,450696.51,729856.65,Fairfield
Jun-14,509911,765573.79,Fairfield
Jul-14,502793.15,777957.99,Fairfield
Aug-14,511274,815134.81,Fairfield
Sep-14,423436.64,617804.07,Fairfield
Oct-14,405869.17,652924.21,Fairfield
Nov-14,424042.41,661414.86,Fairfield
Dec-14,428585.73,687448.25,Fairfield
Jan-15,403196.93,628817.46,Fairfield
Feb-15,407193.23,621820.47,Fairfield
Mar-15,393277.26,610164.03,Fairfield
Apr-15,423529.36,682893.27,Fairfield
May-15,484033.56,705415.69,Fairfield
Jun-15,471932.72,775263.29,Fairfield
Jul-15,496739.44,783449.39,Fairfield
Aug-15,447731.04,709604.7,Fairfield
Sep-15,421109.19,649201.14,Fairfield
Oct-15,453781.46,682486.58,Fairfield
Nov-15,387787.11,598474.17,Fairfield
Dec-15,391341.13,595891.45,Fairfield
Jan-16,388355.4,625406.57,Fairfield
Feb-16,386801.98,606171.41,Fairfield
Mar-16,379094.62,592817.29,Fairfield
Apr-16,406279.5,619528.45,Fairfield
May-16,423830.17,628468.09,Fairfield
Jun-16,463039.13,727062.26,Fairfield
Jul-16,448102.39,649397.19,Fairfield
Aug-16,442008.19,620810.3,Fairfield
Sep-16,430178.29,621861.04,Fairfield
Oct-16,388355.4,564580.51,Fairfield
Nov-16,418228.89,613043.91,Fairfield
Dec-16,400006.06,580707,Fairfield
Jan-17,386100.58,596125.32,Fairfield
Feb-17,374400.56,587602.77,Fairfield
Mar-17,380250.57,579329.39,Fairfield
Apr-17,447525.67,648556.12,Fairfield
May-17,442260.66,620110.22,Fairfield
Jun-17,471510.71,688016.85,Fairfield
Jul-17,438750.66,669160.4,Fairfield
Aug-17,444600.67,675657.5,Fairfield
Sep-17,434655.65,624907.26,Fairfield
Oct-17,397742.1,553744.31,Fairfield
Nov-17,415350.62,616347.83,Fairfield
Dec-17,438692.16,687614.07,Fairfield
Jan-18,388330.15,567657.81,Fairfield
Feb-18,411173.1,652729.96,Fairfield
Mar-18,382619.41,632160.07,Fairfield
Apr-18,415741.69,694218.29,Fairfield
May-18,433901.84,638537.52,Fairfield
Jun-18,476532.49,719199.48,Fairfield
Jul-18,479701.95,728260.72,Fairfield
Aug-18,479701.95,854204.84,Fairfield
Sep-18,411173.1,637166.67,Fairfield
Oct-18,376908.68,546398.79,Fairfield
Nov-18,399751.63,590404.55,Fairfield
Dec-18,411173.1,615166.5,Fairfield
Jan-19,383665.98,566334.67,Fairfield
Feb-19,342158.25,486711.63,Fairfield
Mar-19,381422.32,551261.9,Fairfield
Apr-19,394884.28,589863.2,Fairfield
May-19,420686.38,621011.73,Fairfield
Jun-19,457145.86,681467.59,Fairfield
Jul-19,448732.14,639998.14,Fairfield
Aug-19,448732.14,658943.21,Fairfield
Sep-19,409468.07,591209.61,Fairfield
Oct-19,380861.4,544135.11,Fairfield
Nov-19,398249.77,611127.78,Fairfield
Dec-19,415077.23,583343.52,Fairfield
Jan-20,398878.91,628155.09,Fairfield
Feb-20,376718.97,535472.9,Fairfield
Mar-20,415498.87,587712.86,Fairfield
Apr-20,421038.85,558683.72,Fairfield
May-20,463696.74,678169.05,Fairfield
Jun-20,516326.6,812098.96,Fairfield
Jul-20,576158.43,844661.05,Fairfield
Aug-20,583914.4,873383.34,Fairfield
Sep-20,569510.45,877096.38,Fairfield
Oct-20,542918.5,801842.07,Fairfield
Nov-20,512448.6,761558.39,Fairfield
Dec-20,544026.5,818193.68,Fairfield
Jan-21,465170.4,649367.17,Fairfield
Feb-21,467816.4,761694.09,Fairfield
Mar-21,470991.6,746335.24,Fairfield
Apr-21,486761.9,806382.13,Fairfield
May-21,554605.9,899244.29,Fairfield
Jun-21,571540.4,892450.26,Fairfield
Jul-21,582124.5,938128.29,Fairfield
Aug-21,555664.3,857749.84,Fairfield
Sep-21,480517.3,733191.08,Fairfield
Oct-21,476283.7,715522.18,Fairfield
Nov-21,465699.6,728675.4,Fairfield
Dec-21,497451.8,749369.46,Fairfield
Jan-22,428000,688525.78,Fairfield
Feb-22,418000,662587.31,Fairfield
Mar-22,450000,700287.02,Fairfield
Apr-22,490000,766708.64,Fairfield
May-22,511500,774102.4,Fairfield
Jun-22,569000,908726.87,Fairfield
Jul-22,575000,859694.83,Fairfield
Aug-22,545000,874709.65,Fairfield
Sep-22,510000,739345.67,Fairfield
Oct-22,485000,705269.99,Fairfield
Jan-01,204918.92,238425.89,Hartford
Feb-01,210588.62,254943.84,Hartford
Mar-01,205728.88,246246.94,Hartford
Apr-01,218688.18,258598.18,Hartford
May-01,214962.38,254276.74,Hartford
Jun-01,221928.01,263128.44,Hartford
Jul-01,226787.74,270048.51,Hartford
Aug-01,234887.31,279830.34,Hartford
Sep-01,226787.74,260205.37,Hartford
Oct-01,226787.74,261441.01,Hartford
Nov-01,226787.74,266665.35,Hartford
Dec-01,223547.92,256408.87,Hartford
Jan-02,223066.35,267167.19,Hartford
Feb-02,207281.1,251306.64,Hartford
Mar-02,223066.35,270639.44,Hartford
Apr-02,215253.45,253080,Hartford
May-02,227052.52,266741.62,Hartford
Jun-02,239170.5,295993.74,Hartford
Jul-02,246345.61,296424.78,Hartford
Aug-02,261493.08,309074.95,Hartford
Sep-02,247142.85,295923.49,Hartford
Oct-02,243953.91,282996.94,Hartford
Nov-02,247142.85,290855.57,Hartford
Dec-02,239170.5,275162.7,Hartford
Jan-03,233797.83,283079.05,Hartford
Feb-03,231459.85,263847.02,Hartford
Mar-03,227563.22,271235.3,Hartford
Apr-03,241591.09,280467.38,Hartford
May-03,249384.35,291343.22,Hartford
Jun-03,257177.61,316573.45,Hartford
Jul-03,272764.13,339796.69,Hartford
Aug-03,272296.53,331254.61,Hartford
Sep-03,261463.9,310668.04,Hartford
Oct-03,258736.26,306627.75,Hartford
Nov-03,264815,313575.59,Hartford
Dec-03,264970.87,301607.09,Hartford
Jan-04,248977.31,298150.71,Hartford
Feb-04,250495.46,300222.36,Hartford
Mar-04,258086.23,296084.88,Hartford
Apr-04,262640.7,309124.87,Hartford
May-04,273267.78,315625.29,Hartford
Jun-04,280858.55,329285.07,Hartford
Jul-04,296040.09,357189.62,Hartford
Aug-04,296040.09,355625.26,Hartford
Sep-04,280858.55,328070.84,Hartford
Oct-04,280858.55,321392.01,Hartford
Nov-04,287614.33,328481.16,Hartford
Dec-04,288449.32,332218.89,Hartford
Jan-05,276119.3,318486.85,Hartford
Feb-05,271713.14,320943.73,Hartford
Mar-05,274283.4,310142.08,Hartford
Apr-05,281994.18,327160.04,Hartford
May-05,286400.34,327502.79,Hartford
Jun-05,308431.14,355993.32,Hartford
Jul-05,317243.46,367747.59,Hartford
Aug-05,330461.93,368577.05,Hartford
Sep-05,308431.14,346644.22,Hartford
Oct-05,314306.02,355690.65,Hartford
Nov-05,311368.58,346882.12,Hartford
Dec-05,315774.74,356168.46,Hartford
Jan-06,293111.93,333019.29,Hartford
Feb-06,298803.42,330351.5,Hartford
Mar-06,301649.17,345612.48,Hartford
Apr-06,305917.79,337746.4,Hartford
May-06,313032.16,343791.42,Hartford
Jun-06,320786.82,364620.57,Hartford
Jul-06,327260.89,380686.62,Hartford
Aug-06,320146.52,367589.63,Hartford
Sep-06,320146.52,360186.06,Hartford
Oct-06,310186.41,343979.08,Hartford
Nov-06,313032.16,343934.48,Hartford
Dec-06,302360.61,342811.84,Hartford
Jan-07,297381.31,340353.67,Hartford
Feb-07,302222.4,345122.67,Hartford
Mar-07,311213,367099.89,Hartford
Apr-07,304297.15,334287.01,Hartford
May-07,303252.86,338408.69,Hartford
Jun-07,320895.18,378264.04,Hartford
Jul-07,328502.61,389403.56,Hartford
Aug-07,328848.4,379559.71,Hartford
Sep-07,311213,341470.45,Hartford
Oct-07,304297.15,346956.53,Hartford
Nov-07,301530.82,352421.5,Hartford
Dec-07,290465.47,346973.05,Hartford
Jan-08,269132.82,321011.95,Hartford
Feb-08,266468.14,314567.83,Hartford
Mar-08,289117.93,327710.56,Hartford
Apr-08,283788.57,327077.67,Hartford
May-08,273129.85,321117.52,Hartford
Jun-08,299776.66,354359.73,Hartford
Jul-08,301109,357457.29,Hartford
Aug-08,302441.34,365809.79,Hartford
Sep-08,282789.32,329597.14,Hartford
Oct-08,266468.14,315664.93,Hartford
Nov-08,271797.5,328386.84,Hartford
Dec-08,252411.95,293969.52,Hartford
Jan-09,247275.2,287082.17,Hartford
Feb-09,243265.33,291854.05,Hartford
Mar-09,247943.51,276118.68,Hartford
Apr-09,240592.08,291953.55,Hartford
May-09,260641.42,300220.12,Hartford
Jun-09,288042.19,338401.08,Hartford
Jul-09,276680.89,319526.36,Hartford
Aug-09,277349.21,323657.08,Hartford
Sep-09,260641.42,301434.11,Hartford
Oct-09,256631.55,297013.09,Hartford
Nov-09,260641.42,300846.42,Hartford
Dec-09,259638.96,305003,Hartford
Jan-10,244608.63,287078.12,Hartford
Feb-10,239019.45,288792.96,Hartford
Mar-10,249869.03,284201.34,Hartford
Apr-10,245923.73,285384.67,Hartford
May-10,261704.93,293020.19,Hartford
Jun-10,282746.53,321635.54,Hartford
Jul-10,269595.53,314319.86,Hartford
Aug-10,273540.83,323771.63,Hartford
Sep-10,249869.03,298092,Hartford
Oct-10,263283.05,328017.3,Hartford
Nov-10,272225.73,315436.42,Hartford
Dec-10,257906.92,301880.31,Hartford
Jan-11,229512.14,274911.72,Hartford
Feb-11,223614.96,271581.52,Hartford
Mar-11,224411.87,260629.05,Hartford
Apr-11,235823.73,299300.66,Hartford
May-11,243537.89,310069.9,Hartford
Jun-11,261388.83,325105.48,Hartford
Jul-11,265851.57,310901.28,Hartford
Aug-11,262663.9,314235.17,Hartford
Sep-11,239712.68,285731.2,Hartford
Oct-11,239393.92,280882.53,Hartford
Nov-11,240987.75,286758.91,Hartford
Dec-11,229512.14,278448.88,Hartford
Jan-12,212358.86,256177.25,Hartford
Feb-12,201428.63,241338.29,Hartford
Mar-12,218604.71,263390.69,Hartford
Apr-12,226099.73,265401.65,Hartford
May-12,231721,287173.19,Hartford
Jun-12,252332.3,309422.95,Hartford
Jul-12,256017.35,300265.36,Hartford
Aug-12,254643.26,297272.14,Hartford
Sep-12,226099.73,281892.78,Hartford
Oct-12,237217.34,281623.85,Hartford
Nov-12,221727.64,267542.81,Hartford
Dec-12,237342.26,286960.12,Hartford
Jan-13,221601.94,251297.18,Hartford
Feb-13,198826.19,238656.53,Hartford
Mar-13,206828.48,253263.71,Hartford
Apr-13,222833.06,261871.87,Hartford
May-13,231820.25,272004.07,Hartford
Jun-13,252379.99,296792.71,Hartford
Jul-13,255457.79,306297.54,Hartford
Aug-13,248071.06,308529.34,Hartford
Sep-13,224064.18,268563.14,Hartford
Oct-13,227757.55,275049.84,Hartford
Nov-13,228311.56,273324.16,Hartford
Dec-13,215446.33,265967.45,Hartford
Jan-14,205963.46,242953.24,Hartford
Feb-14,198694.16,243059.92,Hartford
Mar-14,205963.46,254703.94,Hartford
Apr-14,221653.03,292293.69,Hartford
May-14,220502.06,278859.18,Hartford
Jun-14,242309.95,329136.22,Hartford
Jul-14,238675.3,291709.49,Hartford
Aug-14,240946.96,297608.1,Hartford
Sep-14,224136.7,279372.96,Hartford
Oct-14,218078.96,265406.22,Hartford
Nov-14,224136.7,267726.59,Hartford
Dec-14,214444.31,254632.56,Hartford
Jan-15,193552.92,232918.2,Hartford
Feb-15,199663.84,261350.78,Hartford
Mar-15,217815.1,251296.62,Hartford
Apr-15,216605.02,255368.34,Hartford
May-15,220840.31,262363.27,Hartford
Jun-15,254117.62,297543.89,Hartford
Jul-15,236752.91,276799.24,Hartford
Aug-15,235240.31,285094.47,Hartford
Sep-15,229915.94,265692.31,Hartford
Oct-15,208739.47,252890.7,Hartford
Nov-15,211764.68,257359.22,Hartford
Dec-15,215912.85,255498.8,Hartford
Jan-16,202482.53,230988.67,Hartford
Feb-16,199853.66,233216.2,Hartford
Mar-16,209114.45,251115.61,Hartford
Apr-16,215089.15,257194.94,Hartford
May-16,233013.24,273354.28,Hartford
Jun-16,238868.45,320331.25,Hartford
Jul-16,244962.64,285716.76,Hartford
Aug-16,244962.64,289926.32,Hartford
Sep-16,233013.24,270038.98,Hartford
Oct-16,233013.24,338438.27,Hartford
Nov-16,215925.6,247554,Hartford
Dec-16,221063.84,254628.18,Hartford
Jan-17,210600.32,264257.5,Hartford
Feb-17,202644.3,290839.39,Hartford
Mar-17,205920.31,234935.77,Hartford
Apr-17,211243.82,244720.33,Hartford
May-17,228150.34,261363.45,Hartford
Jun-17,239850.36,275533.79,Hartford
Jul-17,245700.37,285642.3,Hartford
Aug-17,234000.35,284489.94,Hartford
Sep-17,228540.54,259500.95,Hartford
Oct-17,224640.34,259890.31,Hartford
Nov-17,228150.34,255279.89,Hartford
Dec-17,222300.33,255181.24,Hartford
Jan-18,197020.44,230891.65,Hartford
Feb-18,195604.18,221164.67,Hartford
Mar-18,212153.9,247415.78,Hartford
Apr-18,217008.03,252846.6,Hartford
May-18,228429.5,262450.08,Hartford
Jun-18,251272.45,280264.42,Hartford
Jul-18,256868.97,294875.58,Hartford
Aug-18,244419.57,284922.84,Hartford
Sep-18,207870.85,243915.05,Hartford
Oct-18,217008.03,250854.08,Hartford
Nov-18,210440.68,253044.54,Hartford
Dec-18,225003.06,261453.88,Hartford
Jan-19,196320.31,231831.77,Hartford
Feb-19,201929.46,223610.3,Hartford
Mar-19,213147.76,246334.14,Hartford
Apr-19,224366.07,252639.72,Hartford
May-19,231097.05,263071.57,Hartford
Jun-19,243437.18,275271.37,Hartford
Jul-19,252411.83,290471.67,Hartford
Aug-19,241193.52,271852.92,Hartford
Sep-19,229975.22,264835.77,Hartford
Oct-19,234462.54,256104.02,Hartford
Nov-19,221000.58,249847.78,Hartford
Dec-19,224366.07,253723.2,Hartford
Jan-20,216059.41,247809.82,Hartford
Feb-20,207749.43,234651.23,Hartford
Mar-20,227139.38,248927.39,Hartford
Apr-20,248191.32,268348.37,Hartford
May-20,243759.34,273661.41,Hartford
Jun-20,254839.3,287181.72,Hartford
Jul-20,262484.5,290018.82,Hartford
Aug-20,271403.9,306050.54,Hartford
Sep-20,264811.3,298505.97,Hartford
Oct-20,271459.3,294412.44,Hartford
Nov-20,260379.3,289906.88,Hartford
Dec-20,260379.3,303906.72,Hartford
Jan-21,245286.1,280284.71,Hartford
Feb-21,238141.8,263796.13,Hartford
Mar-21,243433.9,272931.38,Hartford
Apr-21,255076.4,293072.84,Hartford
May-21,264602,305034.34,Hartford
Jun-21,275186.1,315118.55,Hartford
Jul-21,283653.4,322497.39,Hartford
Aug-21,293179.1,333010.1,Hartford
Sep-21,273069.3,303521.67,Hartford
Oct-21,264602,306663.03,Hartford
Nov-21,274127.7,300767.08,Hartford
Dec-21,269894.1,302911.33,Hartford
Jan-22,247750,266498.85,Hartford
Feb-22,247000,270960.73,Hartford
Mar-22,241000,271746.18,Hartford
Apr-22,270000,300980.53,Hartford
May-22,282000,323094.84,Hartford
Jun-22,290000,336313.35,Hartford
Jul-22,290000,335284.53,Hartford
Aug-22,290000,338625.64,Hartford
Sep-22,280000,324348.11,Hartford
Oct-22,280000,316926.28,Hartford
Jan-01,218688.18,306676.14,Litchfield
Feb-01,205566.89,318415.67,Litchfield
Mar-01,212208.53,313218.81,Litchfield
Apr-01,226787.74,292300.15,Litchfield
May-01,221928.01,313448.42,Litchfield
Jun-01,245376.24,307868.48,Litchfield
Jul-01,246226.69,299439.07,Litchfield
Aug-01,248656.56,363656.08,Litchfield
Sep-01,228124.17,300346.89,Litchfield
Oct-01,226787.74,276170.95,Litchfield
Nov-01,223547.92,303628.53,Litchfield
Dec-01,242986.87,325261.29,Litchfield
Jan-02,226813.35,319066.65,Litchfield
Feb-02,236778.79,336677.58,Litchfield
Mar-02,250331.79,323349.08,Litchfield
Apr-02,230002.29,296338.59,Litchfield
May-02,235981.56,330192.28,Litchfield
Jun-02,243953.91,303416.35,Litchfield
Jul-02,242359.44,333837.37,Litchfield
Aug-02,255115.2,323200.8,Litchfield
Sep-02,247142.85,322573.51,Litchfield
Oct-02,253441,325420.98,Litchfield
Nov-02,239170.5,313400.03,Litchfield
Dec-02,263087.55,382445.08,Litchfield
Jan-03,264191.54,356045.42,Litchfield
Feb-03,245643.58,298791.09,Litchfield
Mar-03,230680.52,313477.41,Litchfield
Apr-03,238863.45,318136.71,Litchfield
May-03,257177.61,358706.22,Litchfield
Jun-03,256398.28,344995.1,Litchfield
Jul-03,280557.39,356840.83,Litchfield
Aug-03,290688.63,362106.48,Litchfield
Sep-03,288350.65,373995.22,Litchfield
Oct-03,277120.56,343243.65,Litchfield
Nov-03,296143.91,376970.12,Litchfield
Dec-03,268088.17,322566.63,Litchfield
Jan-04,296040.09,342179.56,Litchfield
Feb-04,258086.23,382844.04,Litchfield
Mar-04,291106.09,366700.87,Litchfield
Apr-04,297558.24,399461.14,Litchfield
May-04,294521.94,386518.42,Litchfield
Jun-04,289398.16,396670.7,Litchfield
Jul-04,322607.79,395985.46,Litchfield
Aug-04,303554.95,378111.13,Litchfield
Sep-04,296040.09,407460.51,Litchfield
Oct-04,303630.86,395334.18,Litchfield
Nov-04,303630.86,374109.95,Litchfield
Dec-04,288449.32,398223.84,Litchfield
Jan-05,315774.74,418601.49,Litchfield
Feb-05,273916.22,417867.12,Litchfield
Mar-05,280305.15,395009.23,Litchfield
Apr-05,309532.68,415059.25,Litchfield
May-05,323118.33,410802.6,Litchfield
Jun-05,345149.13,421870.38,Litchfield
Jul-05,341734.36,440514.78,Litchfield
Aug-05,345149.13,414528.93,Litchfield
Sep-05,348086.57,449595.57,Litchfield
Oct-05,351391.19,465104.64,Litchfield
Nov-05,359836.33,475936.06,Litchfield
Dec-05,328846.34,422053.55,Litchfield
Jan-06,338501.59,438631.78,Litchfield
Feb-06,311609.28,417055.83,Litchfield
Mar-06,320146.52,389556.77,Litchfield
Apr-06,304494.92,372996.4,Litchfield
May-06,321569.4,409681.12,Litchfield
Jun-06,353584.05,396787.75,Litchfield
Jul-06,305917.79,375529.93,Litchfield
Aug-06,327260.89,423579.29,Litchfield
Sep-06,326549.46,429954.67,Litchfield
Oct-06,327260.89,419679.41,Litchfield
Nov-06,318723.65,429513.26,Litchfield
Dec-06,317300.78,449258.44,Litchfield
Jan-07,338876.38,457805.08,Litchfield
Feb-07,275942.19,381506.59,Litchfield
Mar-07,309276.56,386012.44,Litchfield
Apr-07,332652.12,404924.3,Litchfield
May-07,345792.22,442203.37,Litchfield
Jun-07,357480,444388.91,Litchfield
Jul-07,340121.23,437187.09,Litchfield
Aug-07,336110.04,424754.88,Litchfield
Sep-07,307063.49,406761.31,Litchfield
Oct-07,292194.43,412455.08,Litchfield
Nov-07,297381.31,411028.15,Litchfield
Dec-07,260600.08,333593.37,Litchfield
Jan-08,292049.08,405990.92,Litchfield
Feb-08,326423.47,404221.46,Litchfield
Mar-08,352404.12,431540.69,Litchfield
Apr-08,291782.62,369928.84,Litchfield
May-08,299776.66,395203.24,Litchfield
Jun-08,275128.36,367270.7,Litchfield
Jul-08,288285.22,372613.75,Litchfield
Aug-08,278792.29,371447.41,Litchfield
Sep-08,291782.62,345879.9,Litchfield
Oct-08,283122.4,432874.91,Litchfield
Nov-08,257141.76,302714.4,Litchfield
Dec-08,227830.26,289781.54,Litchfield
Jan-09,241880.59,311956.28,Litchfield
Feb-09,216216.09,327475.7,Litchfield
Mar-09,247275.2,334313.67,Litchfield
Apr-09,215196.25,270269.61,Litchfield
May-09,253958.31,307493.3,Litchfield
Jun-09,294056.99,349507.91,Litchfield
Jul-09,277349.21,396737.54,Litchfield
Aug-09,255294.93,352475.49,Litchfield
Sep-09,279287.31,360862.08,Litchfield
Oct-09,274007.65,352764.66,Litchfield
Nov-09,244601.95,371210.44,Litchfield
Dec-09,247275.2,325690.69,Litchfield
Jan-10,252170.45,367820.5,Litchfield
Feb-10,221923.15,580554.78,Litchfield
Mar-10,251841.68,428740.07,Litchfield
Apr-10,241978.43,346379.26,Litchfield
May-10,271502.43,373438.28,Litchfield
Jun-10,255786.98,380349.32,Litchfield
Jul-10,231128.85,342568.04,Litchfield
Aug-10,284061.63,392938.7,Litchfield
Sep-10,293924.88,405267.8,Litchfield
Oct-10,253156.78,390592.26,Litchfield
Nov-10,255129.43,415044.34,Litchfield
Dec-10,248553.93,345521.57,Litchfield
Jan-11,255013.49,478584.74,Litchfield
Feb-11,239075.15,380744.28,Litchfield
Mar-11,237736.33,362249.56,Litchfield
Apr-11,248638.16,302822.52,Litchfield
May-11,248574.4,365696.92,Litchfield
Jun-11,256288.56,319138.07,Litchfield
Jul-11,280514.84,331311.31,Litchfield
Aug-11,232699.81,331393.73,Litchfield
Sep-11,219885.38,291822.31,Litchfield
Oct-11,228237.08,312235.24,Litchfield
Nov-11,247044.32,327640.69,Litchfield
